"date"	"hour"	"precip"	"drivers_onduty"	"drivers_occupied"	"t_onduty"	"t_occupied"	"n_pass"	"n_trip"	"n_mile"	"earnings"
"34490"	"2013-04-11"	13	NA	10828	10828	8111.42444444	5500.30972222	40565	24203	66113.4810882	353843.292665
"34491"	"2013-04-12"	8	18	10399	10399	8997.15555556	6681.15388889	49535	30295	72045.6214648	401663.977934
"34492"	"2013-04-12"	21	NA	11580	11580	9189.11944444	5965.85055556	56861	32442	92873.4543697	456877.206431
"34493"	"2013-04-13"	4	NA	5602	5602	3066.29722222	1899.85805556	16538	9412	38089.1485306	162194.596269
"34494"	"2013-04-13"	16	NA	9591	9591	6101.35027778	4713.15055556	39455	22075	63546.3307477	309228.477539
"34495"	"2013-04-14"	0	NA	11001	11001	10053.1105556	7098.94666667	62003	33589	97747.1193357	489842.251244
"34496"	"2013-04-14"	12	NA	9285	9285	7504.13277778	5057.61611111	46284	26163	70973.9583933	348691.889577
"34497"	"2013-04-15"	7	NA	8384	8384	6211.83083333	3916.79972222	36755	22708	60813.356703	289901.36006
"34498"	"2013-04-15"	19	NA	11115	11115	9066.34361111	5714.42138889	51772	31011	83968.6819655	442806.739285
"34499"	"2013-04-15"	20	NA	10787	10787	8326.9975	5132.36388889	48505	29048	83768.8335499	408857.115494
"34500"	"2013-04-16"	3	NA	1959	1959	814.966944444	487.157777778	4490	2670	10519.2594519	43301.5469368
"34501"	"2013-04-16"	15	NA	10468	10468	8129.71583333	5848.395	42353	24394	67477.8227293	359739.997549
"34502"	"2013-04-17"	11	NA	10811	10811	8143.96361111	5435.73972222	39222	23565	59366.4651644	333780.15235
"34503"	"2013-04-17"	23	NA	10562	10562	7858.39138889	4839.27722222	41010	24109	80297.4899757	378904.397589
"34504"	"2013-04-18"	6	NA	6079	6079	3278.54777778	1862.70555556	20204	12712	38699.0128604	170814.092949
"34505"	"2013-04-18"	18	NA	11537	11537	9894.61777778	7655.13861111	53993	31887	83559.4081322	487882.544258
"34506"	"2013-04-19"	2	NA	5523	5523	2958.24972222	1680.76055556	15345	9137	33354.1362608	146179.95872
"34507"	"2013-04-19"	14	NA	10468	10468	8129.74444444	5973.61194444	43040	25296	71809.3064774	377033.813858
"34508"	"2013-04-20"	2	3	9610	9610	7279.50694444	4395.3675	40632	22715	77805.0583138	353409.812063
"34509"	"2013-04-20"	14	NA	10307	10307	8340.12444444	5732.96888889	47256	26552	71307.6570631	364896.431818
"34510"	"2013-04-21"	9	NA	6488	6488	4102.14666667	2208.74527778	26254	15191	42181.0536277	187676.030025
"34511"	"2013-04-21"	10	NA	7817	7817	5580.63833333	3119.21	35738	20440	54323.4617176	250415.572648
"34512"	"2013-04-21"	22	NA	8052	8052	5738.72833333	3404.05388889	32365	18679	65389.382192	291509.908457
"34513"	"2013-04-22"	5	NA	2793	2793	1193.99944444	744.920555556	7059	4361	20407.5718947	84607.8740677
"34514"	"2013-04-22"	17	NA	10031	10031	7042.49666667	4908.04083333	42313	25149	66943.9277997	358537.503807
"34515"	"2013-04-23"	1	NA	4788	4788	2238.18388889	1356.68361111	10860	6770	32186.5030525	131983.299936
"34516"	"2013-04-23"	13	NA	10637	10637	7895.05111111	5228.51555556	39368	23415	60416.1285904	331691.94287
"34517"	"2013-04-24"	8	NA	10194	10194	8745.79472222	6113.23	46798	28248	69145.299186	380879.725608
"34518"	"2013-04-24"	21	NA	11198	11198	8984.05222222	5954.97305556	54229	31845	94181.4736425	461214.38257
"34519"	"2013-04-25"	4	NA	2494	2494	1062.75333333	675.733333333	6019	3607	15647.4698221	65080.3654818
"34520"	"2013-04-25"	16	NA	10191	10191	6136.61694444	5064.76194444	31330	18087	58543.9154283	320323.844607
"34521"	"2013-04-26"	0	NA	10443	10443	7760.63277778	4717.03666667	39420	22561	82234.2700343	377078.401893
"34522"	"2013-04-26"	12	NA	10335	10335	8049.17833333	5858.95083333	39913	23899	65544.8571281	362756.428476
"34523"	"2013-04-27"	7	NA	4764	4764	2154.77083333	1253.7075	12961	7875	28469.7522337	117929.00552
"34524"	"2013-04-27"	19	NA	10965	10965	9389.98666667	7155.90972222	59001	32309	81560.1531995	437300.36066
"34525"	"2013-04-27"	20	NA	11094	11094	9112.28611111	6562.69277778	56446	31051	78876.1546359	427793.258044
"34526"	"2013-04-28"	3	NA	8518	8518	6363.18944444	3717.77111111	34063	18886	65470.9384748	295549.737956
"34527"	"2013-04-28"	15	NA	9711	9711	7283.18055556	5167.89555556	40687	23098	77720.2944646	365699.186354
"34528"	"2013-04-29"	11	NA	10031	10031	7606.23472222	5096.73722222	37871	22501	60109.0554589	321730.649945
"34529"	"2013-04-29"	23	NA	8548	8548	5411.7125	3084.58194444	27563	16125	58698.4297405	262156.851587
"34530"	"2013-04-30"	11	NA	10284	10284	7407.44194444	4786.55972222	35757	21550	53550.9552074	298131.12786
"34531"	"2013-04-30"	23	NA	10189	10189	7374.78138889	4367.40833333	38041	22366	76495.4480333	354556.736905
"34532"	"2013-05-01"	3	NA	2447	2447	1052.80944444	612.683611111	5669	3439	12553.5738031	53863.434338
"34533"	"2013-05-01"	15	NA	10628	10628	8162.09472222	6207.83083333	40135	23341	69194.2466558	372916.531039
"34534"	"2013-05-02"	11	NA	10773	10773	8313.58027778	5639.195	38730	23323	60449.4064828	339581.509946
"34535"	"2013-05-02"	23	NA	11119	11119	9040.31472222	5804.94638889	50887	29284	95211.9756944	452964.778488
"34536"	"2013-05-03"	6	NA	6029	6029	3227.36055556	1859.97388889	19134	12114	39357.8540722	169657.126845
"34537"	"2013-05-03"	18	NA	11271	11271	9459.23	7068.64472222	56747	33001	86465.8898695	481681.587415
"34538"	"2013-05-04"	2	NA	9419	9419	6893.06472222	3954.68083333	37020	20628	67879.2694102	311957.235206
"34539"	"2013-05-04"	14	NA	10306	10306	8198.43055556	5374.13361111	46078	25846	70966.6587961	355457.817856
"34540"	"2013-05-05"	9	NA	6238	6238	4131.23888889	2528.66416667	23772	13799	40714.9792994	189833.519686
"34541"	"2013-05-05"	10	NA	7302	7302	5438.92583333	3602.37194444	32216	18287	52902.2727628	256131.847731
"34542"	"2013-05-05"	22	NA	8359	8359	6301.52194444	4032.41222222	38055	21936	75700.9375312	339791.202616
"34543"	"2013-05-06"	5	NA	2852	2852	1254.60472222	761.390277778	7080	4512	20641.7752448	85337.2274015
"34544"	"2013-05-06"	17	NA	10143	10143	7246.98861111	5289.0125	42522	24798	68271.4521339	367434.830107
"34545"	"2013-05-07"	1	NA	4641	4641	2351.2425	1345.62972222	11896	7117	27344.3883951	117973.460186
"34546"	"2013-05-07"	13	NA	10671	10671	7980.63722222	5497.69444444	40021	23672	63616.341486	346173.974478
"34547"	"2013-05-08"	8	1	10015	10015	8667.91055556	6956.25694444	45353	27346	64317.5716533	385402.242748
"34548"	"2013-05-08"	21	NA	11235	11235	9116.46027778	5898.51055556	53034	31272	93968.4670774	458893.449882
"34549"	"2013-05-09"	4	NA	2328	2328	1013.16777778	645.896111111	5502	3342	14750.6067334	61266.3458186
"34550"	"2013-05-09"	16	0	10269	10269	6317.26388889	5087.90083333	31025	18070	59669.1862614	325215.573031
"34551"	"2013-05-10"	4	NA	3222	3222	1574.82361111	1010.07194444	8703	5033	22225.3305219	93304.2188576
"34552"	"2013-05-10"	16	NA	9968	9968	6131.90305556	5087.78555556	30011	17560	58330.6564831	315718.054972
"34553"	"2013-05-11"	0	14	11182	11182	9576.2625	6602.88472222	58615	32358	98132.9077262	477393.096286
"34554"	"2013-05-11"	12	NA	9677	9677	7894.36083333	5130.63388889	47751	27053	66799.6066258	343845.254701
"34555"	"2013-05-12"	7	NA	3937	3937	1857.405	1076.32555556	10593	6616	26358.8023921	106635.32622
"34556"	"2013-05-12"	19	NA	9588	9588	7802.1225	5425.55805556	43295	24176	73632.8914035	357895.96551
"34557"	"2013-05-12"	20	NA	9348	9348	7121.24166667	4835.02333333	40698	22859	67600.0432649	334549.857008
"34558"	"2013-05-13"	3	NA	1829	1829	802.198055556	472.455833333	4257	2633	9777.89067592	40892.2906922
"34559"	"2013-05-13"	15	NA	9807	9807	7389.81388889	5549.2925	39399	23061	66339.9170563	349083.426112
"34560"	"2013-05-14"	11	NA	10692	10692	8214.745	5566.94833333	38388	22911	58621.5734556	333282.91296
"34561"	"2013-05-14"	23	NA	10166	10166	7478.84611111	4495.39388889	39706	23190	78143.4089427	363854.709487
"34562"	"2013-05-15"	6	NA	5886	5886	3166.00555556	1783.78194444	19206	12118	36353.2914088	159795.643862
"34563"	"2013-05-15"	18	NA	11363	11363	9554.26361111	6954.40472222	53272	31334	81691.0945925	470480.691949
"34564"	"2013-05-16"	2	NA	4381	4381	2331.59611111	1325.39361111	12057	7148	26542.1791597	114740.352494
"34565"	"2013-05-16"	14	NA	11002	11002	8767.46027778	6481.9825	42750	25253	72859.3563697	393598.637277
"34566"	"2013-05-17"	9	NA	10762	10762	9218.34777778	6419.1275	43446	26402	70214.3106473	391137.23039
"34567"	"2013-05-17"	10	NA	10747	10747	8703.99222222	5888.45444444	39908	24084	64557.2003932	358744.463699
"34568"	"2013-05-17"	22	NA	11544	11544	9578.22666667	6815.20777778	59095	32743	97416.6706494	482439.137447
"34569"	"2013-05-18"	5	NA	4033	4033	2028.41916667	1314.89111111	10387	6286	29832.4682997	122590.780143
"34570"	"2013-05-18"	17	NA	9982	9982	6769.95694444	5501.70083333	41048	22572	64476.4219484	331946.078716
"34571"	"2013-05-19"	1	NA	10484	10484	8659.76333333	5586.45694444	51141	28109	88972.5645618	420722.542553
"34572"	"2013-05-19"	13	5	9780	9780	8426.73527778	6583.63583333	50210	27886	78088.002446	406926.648103
"34573"	"2013-05-20"	1	NA	4253	4253	2211.59888889	1313.35277778	11191	6712	29635.2736683	121785.747858
"34574"	"2013-05-20"	13	NA	10184	10184	7955.26972222	5548.57388889	38940	23110	69224.9219417	359023.377943
"34575"	"2013-05-21"	8	NA	10131	10131	8658.43305556	6141.20472222	45163	27278	69520.076961	377952.732724
"34576"	"2013-05-21"	21	NA	11125	11125	9094.35388889	6180.3875	54692	31425	93042.2563477	461599.369177
"34577"	"2013-05-22"	4	NA	2425	2425	1174.81472222	767.476388889	5711	3497	16382.4780633	66746.1058042
"34578"	"2013-05-22"	16	NA	10029	10029	6084.84583333	5087.43194444	29294	17182	55236.7710244	310766.026318
"34579"	"2013-05-23"	0	NA	9742	9742	6667.80638889	3987.61527778	32923	19203	71901.1918129	324555.957334
"34580"	"2013-05-23"	12	NA	10777	10777	8848.52166667	6837.95	42262	25087	66768.9034555	391441.44654
"34581"	"2013-05-24"	7	NA	8726	8726	6027.44861111	4041.07777778	33027	20326	59138.4429086	284608.249996
"34582"	"2013-05-24"	19	NA	11546	11546	9879.65138889	7025.75472222	52733	29762	77896.7776826	453142.533902
"34583"	"2013-05-24"	20	NA	11463	11463	8836.85722222	5767.14083333	48665	27339	76628.8054506	397384.204999
"34584"	"2013-05-25"	3	NA	6952	6952	4541.63972222	2608.58916667	24375	13575	48149.7852484	211739.480475
"34585"	"2013-05-25"	15	0	9407	9407	6698.33611111	4260.475	38285	21030	60441.4440623	292736.597911
"34586"	"2013-05-26"	11	NA	7527	7527	5054.62916667	2894.65722222	29837	16734	48946.928508	222105.137402
"34587"	"2013-05-26"	23	NA	7491	7491	5921.61555556	3811.71527778	36486	20557	66213.2686668	301153.749504
"34588"	"2013-05-27"	6	NA	2574	2574	1079.73388889	681.881666667	5982	3588	19267.5301995	73569.2664802
"34589"	"2013-05-27"	18	NA	9016	9016	6694.24527778	4161.31416667	37420	20946	70844.7821705	316795.200653
"34590"	"2013-05-28"	2	NA	2415	2415	1094.27333333	643.385	5674	3398	12665.5194334	53243.609385
"34591"	"2013-05-28"	14	18	10874	10874	8916.23166667	6587.81277778	44138	25755	68394.9983151	377445.452628
"34592"	"2013-05-29"	9	NA	10959	10959	9427.22194444	6325.38083333	42051	25839	66001.1041538	376305.297804
"34593"	"2013-05-29"	10	NA	10894	10894	8452.19916667	5577.94138889	37386	22498	56879.321022	327405.398648
"34594"	"2013-05-29"	22	NA	10992	10992	8921.76055556	5773.71805556	51026	29484	93027.2739093	445560.027467
"34595"	"2013-05-30"	9	NA	10857	10857	9455.185	6667.185	44099	26809	67150.6855375	389375.451203
"34596"	"2013-05-30"	10	NA	10934	10934	8850.93083333	6199.66638889	41208	24639	61706.8659532	361378.629822
"34597"	"2013-05-30"	22	NA	11364	11364	9351.60833333	6526.80944444	54673	31338	98882.8602565	480209.234039
"34598"	"2013-05-31"	5	NA	3451	3451	1480.85194444	900.521111111	8313	5294	22792.0667427	94600.8743977
"34599"	"2013-05-31"	17	NA	10111	10111	6867.93222222	5703.81833333	39106	22492	61192.1871927	352501.097219
"34600"	"2013-06-01"	2	NA	9458	9458	7076.02222222	4182.64722222	37404	21022	69662.9341262	323863.396993
"34601"	"2013-06-01"	14	NA	10163	10163	7948.80861111	5171.25805556	45052	25134	69254.3382791	343303.112813
"34602"	"2013-06-02"	9	NA	6559	6559	4013.88638889	2247.42055556	23833	13890	41371.8785986	183965.916442
"34603"	"2013-06-02"	10	NA	7745	7745	5670.22083333	3377.43027778	33573	18956	51888.1262105	246875.752336
"34604"	"2013-06-02"	22	71	8459	8459	6356.585	4071.86972222	36299	21047	72430.137504	327660.083201
"34605"	"2013-06-03"	5	0	3166	3166	1381.70416667	880.545833333	7608	4824	22799.1392292	94069.3031247
"34606"	"2013-06-03"	17	NA	9895	9895	7382.60166667	5694.07527778	45747	26861	66718.9552314	376948.521168
"34607"	"2013-06-04"	1	NA	4904	4904	2325.9875	1387.2375	11298	6950	28108.456315	119744.882691
"34608"	"2013-06-04"	13	NA	10810	10810	8233.61166667	5742.42555556	38079	22717	62007.440458	344935.293749
"34609"	"2013-06-05"	8	NA	10223	10223	8792.77111111	6220.71333333	45266	27632	68760.1747045	380370.088902
"34610"	"2013-06-05"	21	NA	11478	11478	9536.56305556	6431.57055556	56326	32691	96307.4173556	478111.323617
"34611"	"2013-06-06"	4	NA	2559	2559	1136.99305556	742.311388889	6248	3612	16720.9751138	68221.1609745
"34612"	"2013-06-06"	16	NA	10377	10377	6494.36	5473.69916667	28878	16798	56914.0813712	323277.497833
"34613"	"2013-06-07"	0	2	10459	10459	8212.42083333	5401.9375	41539	23812	82811.8511193	395004.925787
"34614"	"2013-06-07"	12	16	10556	10556	8596.53888889	6853.28611111	42261	24863	63978.9614315	381694.009981
"34615"	"2013-06-08"	7	NA	4715	4715	2231.69833333	1277.40944444	12713	7812	27225.7729116	115541.88305
"34616"	"2013-06-08"	19	NA	10816	10816	8981.70027778	6043.86027778	53512	29262	75270.1431934	386581.467252
"34617"	"2013-06-08"	20	NA	10822	10822	8193.47888889	5282.95861111	47981	26325	69768.4223557	360888.55856
"34618"	"2013-06-09"	3	NA	8659	8659	6496.1925	3876.87194444	35098	19366	67429.0008802	304072.770308
"34619"	"2013-06-09"	15	NA	9302	9302	7159.39	5316.60472222	37087	20873	73468.6928302	352418.525397
"34620"	"2013-06-10"	3	NA	2093	2093	962.613055556	559.571111111	5136	3055	11517.0929972	48079.3353313
"34621"	"2013-06-10"	15	16	10075	10075	7592.89083333	5811.75194444	37590	21555	62520.96303	337167.943627
"34622"	"2013-06-11"	11	NA	10555	10555	7919.08611111	5427.23138889	37089	22090	55090.5096149	318776.59778
"34623"	"2013-06-11"	23	NA	10248	10248	7504.54694444	4638.65111111	39179	22835	78195.1826523	365776.076954
"34624"	"2013-06-12"	6	NA	5981	5981	3195.58111111	1782.16305556	18993	12185	35397.1080222	157939.924675
"34625"	"2013-06-12"	18	NA	11394	11394	9517.50638889	7424.42972222	47472	27934	75129.1029688	455293.062843
"34626"	"2013-06-13"	2	NA	4499	4499	2260.85444444	1280.83861111	11597	6842	25026.2532497	109023.774661
"34627"	"2013-06-13"	14	NA	10988	10988	8598.4375	6160.62361111	40839	23906	68733.7476618	376499.544287
"34628"	"2013-06-14"	9	NA	10720	10720	9020.41527778	6311.53388889	43631	26491	67150.6569707	381691.666457
"34629"	"2013-06-14"	10	NA	10735	10735	8424.63861111	5619.89861111	39367	23609	61352.5161131	343631.54528
"34630"	"2013-06-14"	22	NA	11362	11362	9137.32444444	6258.07888889	55573	30906	90900.1567049	449900.093794
"34631"	"2013-06-15"	5	NA	3913	3913	1736.65027778	1155.99527778	8943	5195	26230.2304239	107086.863408
"34632"	"2013-06-15"	17	NA	9373	9373	6100.435	4693.08222222	41686	22957	62837.133823	307245.171224
"34633"	"2013-06-16"	1	NA	10379	10379	8400.79833333	5421.42611111	47733	26179	82698.9903938	394702.299111
"34634"	"2013-06-16"	13	NA	9014	9014	6592.11138889	4080.78527778	37522	21037	64042.849486	297248.03551
"34635"	"2013-06-17"	8	NA	9484	9484	8037.87805556	5349.60916667	39723	24400	67681.7617269	342826.194065
"34636"	"2013-06-17"	21	NA	10285	10285	7762.77972222	4912.8225	45188	26424	82671.5327773	391902.863679
"34637"	"2013-06-18"	4	NA	1926	1926	799.815	537.633611111	4376	2659	12191.6546245	49255.4985428
"34638"	"2013-06-18"	16	6	9662	9662	5895.30138889	4827.38666667	30524	17532	50329.0808378	290429.493632
"34639"	"2013-06-19"	0	NA	8802	8802	5960.47583333	3722.73194444	32278	18780	68220.9767245	305915.208153
"34640"	"2013-06-19"	12	NA	10777	10777	8464.71027778	5921.16361111	40158	23702	61582.1811255	353030.407284
"34641"	"2013-06-20"	0	NA	9742	9742	6550.13	4149.37638889	30866	18028	65250.7773351	309037.563306
"34642"	"2013-06-20"	12	NA	10825	10825	8611.59194444	6017.84694444	40501	23911	62972.6594523	358336.653219
"34643"	"2013-06-21"	7	NA	8553	8553	6028.37388889	3479.33361111	31569	19822	55008.0202044	261736.236236
"34644"	"2013-06-21"	19	NA	12214	12214	10400.0433333	7250.46611111	55733	31576	83926.7611236	460578.608246
"34645"	"2013-06-21"	20	NA	11734	11734	9450.62722222	6043.77777778	51498	29192	79963.0174236	409895.329064
"34646"	"2013-06-22"	3	NA	8288	8288	5615.29861111	3349.06222222	28426	15777	55070.6503326	246823.790494
"34647"	"2013-06-22"	15	NA	9717	9717	7270.94972222	4899.40611111	37618	21104	62321.4348915	308080.017754
"34648"	"2013-06-23"	11	NA	8360	8360	5968.36444444	3401.5425	35045	19830	57018.3783317	262019.668191
"34649"	"2013-06-23"	23	NA	7456	7456	5273.83111111	3237.88666667	27450	16116	62662.4070607	271826.304368
"34650"	"2013-06-24"	6	NA	5599	5599	3102.88888889	1844.24527778	18758	11809	39642.3973261	169917.054182
"34651"	"2013-06-24"	18	NA	10610	10610	8750.89916667	5861.82333333	47263	27913	71193.2131236	404138.701976
"34652"	"2013-06-25"	2	NA	3371	3371	1521.36166667	932.680833333	7795	4713	21247.7138211	87216.6770606
"34653"	"2013-06-25"	14	NA	10663	10663	8457.85722222	6065.03083333	41833	24559	66001.14902	363510.952936
"34654"	"2013-06-26"	9	NA	10407	10407	8970.83444444	6143.94222222	43351	26407	64680.0945176	370501.735616
"34655"	"2013-06-26"	10	NA	10605	10605	8522.43111111	5588.98305556	39609	23749	60218.2391249	338483.108755
"34656"	"2013-06-26"	22	NA	10946	10946	8954.81166667	6017.56138889	52087	29937	94103.7951919	457115.319184
"34657"	"2013-06-27"	5	NA	3163	3163	1284.51	788.971388889	7403	4681	20234.4933905	85248.384936
"34658"	"2013-06-27"	17	NA	10121	10121	7390.79833333	6614.90805556	37059	21557	59361.6487075	341912.958122
"34659"	"2013-06-28"	1	NA	8933	8933	5656.89777778	3361.64861111	28366	16370	65844.4509242	290460.880993
"34660"	"2013-06-28"	13	NA	9523	9523	7860.70972222	5841.82277778	37842	22264	65201.1421564	352913.811688
"34661"	"2013-06-29"	8	NA	6068	6068	3298.25861111	1979.29861111	18664	11050	36515.299483	159449.901626
"34662"	"2013-06-29"	21	NA	10668	10668	8031.59555556	5311.82166667	49457	26924	72600.6217212	369220.710408
"34663"	"2013-06-30"	8	NA	4770	4770	2550.8825	1449.51333333	14976	8931	29871.2639037	128017.445579
"34664"	"2013-06-30"	21	NA	8505	8505	6278.01277778	3901.74555556	35406	20173	65171.1021888	303374.977961
"34665"	"2013-07-01"	1	NA	5034	5034	2793.63416667	1670.41527778	14247	8366	36200.0089151	149628.067937
"34666"	"2013-07-01"	13	3	9781	9781	7596.06583333	5325.54944444	34656	20450	55906.880815	302446.010075
"34667"	"2013-07-02"	8	NA	9460	9460	7843.31444444	4967.63416667	39901	24744	59582.6474853	319996.61451
"34668"	"2013-07-02"	21	0	10674	10674	8524.73472222	5331.23833333	48068	27495	76880.7152514	385645.341157
"34669"	"2013-07-03"	4	NA	2411	2411	1340.11972222	963.066666667	5939	3453	16530.4770564	66899.1019062
"34670"	"2013-07-03"	16	NA	9415	9415	5555.34611111	4580.22027778	26645	15605	50191.2052191	277848.885634
"34671"	"2013-07-04"	0	NA	8989	8989	6467.66166667	3815.11888889	36349	20082	65044.7098648	300240.480944
"34672"	"2013-07-04"	12	NA	6927	6927	4662.305	3013.07833333	25855	14346	41382.7646617	185743.676154
"34673"	"2013-07-05"	7	NA	5165	5165	2490.11722222	1338.47388889	14731	9147	25844.6898979	114964.846203
"34674"	"2013-07-05"	19	NA	9347	9347	6378.93972222	3610.03972222	38130	20716	50785.1872959	272215.99238
"34675"	"2013-07-05"	20	NA	8930	8930	5462.60111111	3106.555	33479	18227	48198.361184	236376.291909
"34676"	"2013-07-06"	3	NA	5076	5076	3201.255	1770.8175	17812	9561	33803.9763051	146794.867097
"34677"	"2013-07-06"	15	NA	8248	8248	5435.66305556	3262.00277778	32767	17795	51790.7646003	239194.187782
"34678"	"2013-07-07"	11	NA	7385	7385	4723.54416667	2632.92055556	28208	15897	48506.085866	215444.208536
"34679"	"2013-07-07"	23	NA	7129	7129	4819.28305556	2783.82138889	24079	14055	55284.0273575	239243.746537
"34680"	"2013-07-08"	6	NA	5329	5329	3022.53027778	1679.83305556	17803	11259	36455.8967517	156782.462228
"34681"	"2013-07-08"	18	NA	10739	10739	8926.10194444	5939.91055556	46678	27232	73662.6689849	410338.999891
"34682"	"2013-07-09"	2	NA	2937	2937	1241.48333333	760.621666667	6694	3901	14488.6071521	61779.4462954
"34683"	"2013-07-09"	14	NA	10744	10744	8337.69222222	5717.87777778	40624	23672	64365.140991	345414.900411
"34684"	"2013-07-10"	2	NA	3575	3575	1643.36416667	970.461111111	8834	5251	19541.9509125	83715.4751726
"34685"	"2013-07-10"	14	NA	10773	10773	8397.09944444	5872.46916667	39797	23344	62201.0037371	348572.271263
"34686"	"2013-07-11"	9	0	10523	10523	9152.8775	6359.11555556	43674	26664	66424.4660539	381730.45276
"34687"	"2013-07-11"	10	NA	10761	10761	8639.30944444	5707.6975	39106	23488	61628.837491	344727.863937
"34688"	"2013-07-11"	22	NA	11098	11098	8960.24833333	6255.2675	53334	30627	95045.4493017	466854.706287
"34689"	"2013-07-12"	5	NA	3483	3483	1457.27166667	883.627222222	8436	5157	21917.8920383	90944.1537605
"34690"	"2013-07-12"	17	0	10198	10198	7212.24694444	5580.22722222	38224	21932	58610.1722794	342182.832498
"34691"	"2013-07-13"	1	0	10021	10021	7823.095	4910.45805556	43970	24274	79052.8056557	372701.148464
"34692"	"2013-07-13"	13	NA	9330	9330	7042.58527778	4354.54111111	38418	21468	57854.7150121	292164.238019
"34693"	"2013-07-14"	8	NA	4548	4548	2259.98416667	1291.44583333	12901	7716	27584.1750087	116073.173855
"34694"	"2013-07-14"	21	NA	8477	8477	6193.67944444	3911.70416667	35968	20451	64301.3388696	300823.114543
"34695"	"2013-07-15"	4	NA	1952	1952	850.623333333	543.102777778	4706	2912	13183.2628262	53414.9243402
"34696"	"2013-07-15"	16	NA	9810	9810	6231.79416667	4816.27694444	34054	19534	58387.3145907	318237.836115
"34697"	"2013-07-16"	0	NA	7283	7283	3958.88638889	2399.61	19826	11592	43987.5056715	197291.830673
"34698"	"2013-07-16"	12	NA	10627	10627	8471.50777778	5963.37111111	40183	23566	58538.5239299	345855.457208
"34699"	"2013-07-17"	7	NA	8411	8411	6235.24694444	3844.4025	35217	22272	57763.583024	281588.77389
"34700"	"2013-07-17"	19	NA	11440	11440	9990.45861111	6870.61888889	56841	32936	83541.4722949	480237.317934
"34701"	"2013-07-17"	20	NA	10398	10398	8038.575	5392.02583333	49078	28803	79653.2890389	406454.547295
"34702"	"2013-07-18"	3	NA	2729	2729	1341.465	774.833888889	6986	4139	15901.4998201	67738.4278288
"34703"	"2013-07-18"	15	NA	10560	10560	8127.30805556	6230.27472222	39661	22986	67123.6069154	365894.229033
"34704"	"2013-07-19"	11	NA	10573	10573	8347.33083333	5699.11194444	40785	24084	62335.3555633	346685.358496
"34705"	"2013-07-19"	23	NA	11223	11223	9538.62444444	6343.20166667	57980	31541	92513.2385788	454499.928977
"34706"	"2013-07-20"	11	NA	8809	8809	6479.18888889	3836.57972222	37576	20841	53642.4246124	267310.82626
"34707"	"2013-07-20"	23	NA	10683	10683	8628.27694444	5762.45305556	53419	28508	78392.0760854	397774.984534
"34708"	"2013-07-21"	6	NA	3087	3087	1323.90916667	832.480277778	7457	4533	21736.148876	85392.8152877
"34709"	"2013-07-21"	18	NA	9284	9284	7031.14333333	4637.73333333	39619	22084	69109.7252468	327559.95589
"34710"	"2013-07-22"	2	NA	2639	2639	1243.48888889	740.530833333	6552	3912	15206.8620369	63394.3115851
"34711"	"2013-07-22"	14	NA	10191	10191	7430.42722222	4950.57638889	36989	21497	61662.3383578	316463.820932
"34712"	"2013-07-23"	9	NA	10448	10448	9062.60861111	6214.6575	41966	25628	65678.383396	373949.614929
"34713"	"2013-07-23"	10	NA	10579	10579	8046.73083333	5290.64388889	37406	22259	58072.9738486	323049.892339
"34714"	"2013-07-23"	22	NA	10519	10519	8343.36611111	5432.91138889	47871	27778	88211.0818162	422203.832766
"34715"	"2013-07-24"	5	NA	3079	3079	1211.48166667	746.956944444	7176	4522	18642.2233575	78475.2743369
"34716"	"2013-07-24"	17	NA	10309	10309	7115.41611111	5432.55138889	38631	22314	60390.9108477	349895.50557
"34717"	"2013-07-25"	1	NA	6784	6784	3666.57861111	2116.00444444	17587	10351	38442.4185174	171756.431905
"34718"	"2013-07-25"	13	NA	10738	10738	8102.73083333	5536.65277778	38061	22417	59959.398731	332967.930846
"34719"	"2013-07-26"	8	NA	9658	9658	7910.38916667	5186.19055556	39659	24557	63254.7062577	336010.315985
"34720"	"2013-07-26"	21	NA	11165	11165	8474.65722222	5444.83166667	50174	28008	80147.9909173	397072.964724
"34721"	"2013-07-27"	4	NA	5605	5605	3246.56666667	2049.47916667	17975	10161	40993.6796512	174029.639663
"34722"	"2013-07-27"	16	NA	9012	9012	5497.7975	4053.89444444	33790	18648	55573.4954219	267283.531337
"34723"	"2013-07-28"	0	NA	10665	10665	9012.35444444	5975.955	52378	28295	83068.8186253	414541.999605
"34724"	"2013-07-28"	12	1	8604	8604	6575.72805556	3926.74166667	36735	20532	58948.4359581	280779.628758
"34725"	"2013-07-29"	7	NA	7703	7703	5586.03333333	3314.91361111	29658	18912	54725.8988688	254712.839321
"34726"	"2013-07-29"	19	NA	10679	10679	8473.94277778	5138.57944444	45177	26407	71688.1344714	384822.281024
"34727"	"2013-07-29"	20	NA	9308	9308	6752.54638889	4235.71361111	40679	23952	68575.5751741	335251.117959
"34728"	"2013-07-30"	7	NA	8102	8102	6123.50194444	3557.91027778	32764	20630	53821.5863194	260955.24663
"34729"	"2013-07-30"	19	NA	11021	11021	9086.88777778	5734.26722222	50501	29447	76052.948688	420137.198157
"34730"	"2013-07-30"	20	NA	9830	9830	7471.78777778	4743.33527778	45284	26611	73697.6712596	365571.029153
"34731"	"2013-07-31"	3	NA	2365	2365	1168.41833333	673.740833333	6166	3676	13664.4120106	57835.0749956
